ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"VOhome Propiedades vende amplio piso de tres dormitorios en Las Musas. La cocina es office con mucho espacio de almacenaje y acceso al lavadero cerrado. Espacioso salón comedor con salida a terraza cerrada. Tiene dos baños completos, uno con bañera (ventana) y el otro con plato de ducha. Cuenta con armarios empotrados en todos los dormitorios y en el tendedero. Estancias muy amplias. La calefacción es central, el suelo es de parquet, la pintura de gotelé y tiene doble ventana. La finca tiene acceso a minusválidos, dos ascensores y portero físico. Es una séptima planta, lo que le proporciona estupendas vistas, luminosidad. Fácil aparcamiento en las proximidades.,Este amplio piso de tres dormitorios en Las Musas se encuentra situado en una zona tranquila. A seis minutos andando de la boca de metro de San Blas (línea 7). Cuenta con diferentes líneas de autobús (38, 140, 48, 153, 165 y E2) y salida directa a la M-40 y A-2. Próximo al estadio Wanda Metropolitano. Zona muy consolidada con todos los servicios cerca: supermercados (Día, Supersol, Mercadona, Carrefour, La Sirena, etc), zona de restauración, colegios y guarderías, centro de salud y farmacias, Centro Deportivo Pepu Hernandez y gimnasios, escuelas de idiomas, etc. Así como el Centro Comercial Las Rosas y Centro Comercial Plenilunio. Cuenta con carril bici muy tranquila, llena de parques infantiles y zonas verdes.  Cerca del centro de Madrid y de las afueras, emplazamiento ideal donde implantar su hogar.,Póngase en contacto con VOhome Propiedades para solicitar una visita o cualquier tipo de información sobre esta maravillosa vivienda o sobre cualquiera de nuestros inmuebles.,Le informamos que contamos con un departamento especialista en reformas y decoración, el cual realizará los presupuestos que necesite sin ningún tipo de compromiso., ,'VO' por vosotros, 'home' vuestro hogar.",Anuncio actualizado el 2 de abril,0,0,2,1,0,,1978,en trámite,planta 7ª exterior,,0,,calefacción central,84597184,Piso,,1,Madrid,Distrito San Blas," Avenida de Canillejas a Vicálvaro , Barrio Rosas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rosas,Avenida de Canillejas a Vicálvaro,"Madrid capital, Madrid",100,,2019-04-12,norte,259500,0,3,0,0,1,
"Vivienda unifamiliar adosada en Quinta de los Molinos, acceso independiente a la vivienda y acceso común a lo zona de garages. La vivienda está como nueva, ha sido recientemente pintada. Dispone de un salón comedor de 35m2 con acceso directo al jardín, el cual dispone de pergola para disfrutar de una buena sombra en verano. En la primera planta se ubican 4 habitaciones y dos baños completos, en la segunda planta dos habitaciones más y un baño también completo. En la planta del garage, se ubica un despacho con luz natural, una bodega y un baño completo.,En la entrada se dispone de un pequeño jardín y un tendedero.,Cocina está amueblada con muebles altos y bajos, frigorífico, cocina placa mixta Gas-electricidad, Horno, Campana extractora, Microondas, Lavadora y Lavavajillas,Garaje 2 plazas aparcamiento,Zonas comunes y piscina comunitaria.",Anuncio actualizado el 2 de abril,1,1,5,1,0,segunda mano/buen estado,,,3 plantas,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,40377194, Chalet adosado,,,Madrid,Distrito San Blas," , Barrio Salvador , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Salvador,,"Madrid capital, Madrid",150,,2019-04-12,este,880000,0,7,1,1,1,
"Se vende preciosa vivienda de 3 dormitorios dobles, vestidos con armarios empotrados y totalmente exteriores, amplio salon-comedor de 20 metros aprox con acceso a terraza, cocina con office y terraza totalmente equipada, precioso office en la cocina, cuarto de baño completo con columna de hidromasaje, aire acondicionado en todas las instancias.,El piso esta reformado integramente luz, cañerias etc.,Suelos de porcelana, ventanas climalit, trastero, 2 terrazas.,No deje de visitarlo! SIN COMISIONES ADICIONALES!",Anuncio actualizado el 5 de abril,1,0,1,1,0,segunda mano/buen estado,1985,no indicado,planta 1ª exterior,,0,,,82639798,Piso,,1,Madrid,Distrito San Blas," , Barrio Canillejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Canillejas,,"Madrid capital, Madrid",105,87,2019-04-12,"este, oeste",200000,0,3,1,0,1,
"Primera planta de 72 m2. Excelente oportunidad. Zona tranquila. El piso esta totalmente reformado, para entrar a vivir. La vivienda tiene una distribución de dos dormitorios amplios, baño con plato de ducha, preparado para colocación de piezas inteligente o smart toillet. Las ventanas son de climalit termoacustica, cocina equipada, salón amplio con aire acondicionado, puertos ethernet y terraza cerrada. Cerca de la línea 2. Para entrar a vivir.",Anuncio actualizado el 5 de abril,1,0,1,1,0,segunda mano/buen estado,,,planta 1ª,,0,,,83592614,Piso,,0,Madrid,Distrito San Blas," , Barrio Arcos , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Arcos,,"Madrid capital, Madrid",72,58,2019-04-12,este,157000,0,2,0,0,1,
"Magnífica oportunidad¡ Grupo casa 10 pone en venta un magnífico piso en urbanización privada de 14.219 metros cuadrados, con servicio de seguridad 24 horas, piscina, zonas ajardinadas.. .,La vivienda consta de 90 metros construidos, hall de entrada, amplio salón comedor, cocina amueblada con electrodomésticos, zona de tendedero/ lavadero, 2 dormitorios, 2 baños completos ( uno en suit). Muchas mejoras, maquina de aire frio/calor Fujitsu nueva, calefacción individual (gas), carpinteria exterior de aluminio con rotura de puente térmico y protención solar cambiados recientemente. Posibilidad de venta amueblado. Plaza de garaje amplia, cómoda, trastero. ,El inmueble posee una excelente orientación sur/este, muy luminoso. No deje de visitarlo, llámenos y estaremos encantados de concertar una visita sin ningun tipo de compromiso.,GRUPO CASA 10. REF: 120149.",Anuncio actualizado el 10 de abril,1,0,2,1,0,segunda mano/buen estado,2002,en trámite,planta 3ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,84861569,Piso,,1,Madrid,Distrito San Blas," , Barrio Simancas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Simancas,,"Madrid capital, Madrid",90,,2019-04-12,"sur, este",330000,1,2,1,1,0,
"Royal Home Investments presenta a la venta Piso amueblado y como nuevo en Ciudad Lineal, a 5 metros de la calle Alcala.,El Inmueble se distribuye en 2 habitaciones, salón, baño completo y cocina equipada, consta de terraza, Puerta de seguridad, Gas ciudad con caldera individual nueva. ,Suelo parquet, ventanas carpintería aluminio. Cerca de paradas de metro, autobuses, colegios. todos los servicios. Listo para entrar a vivir.,Royal Home Investments es una compañía de intermediación inmobiliaria, comenzamos como agentes inmobiliarios con conocidas compañías, pero después de adquirir conocimiento en España y fuera de ella, decidimos independizarnos para tratar de cambiar la idea de lo que es una inmobiliaria convencional.,Nuestros servicios varían desde la compra o venta de tu casa, comercio o herencia como igual el alquiler de inmuebles. Tenemos un trato personal con nuestros clientes, es decir tu trato comienza con un asesor el cual estará contigo en todo proceso de la operación de tu inmueble.",Anuncio actualizado el 8 de abril,0,0,1,0,0,,,en trámite,planta 2ª exterior,,0,,calefacción individual,84891163,Piso,,1,Madrid,Distrito San Blas," Calle Río Matarrana , Urb. Salvador , Barrio Salvador , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Salvador,Urb. Salvador,"Madrid capital, Madrid",70,68,2019-04-12,,269000,0,2,0,0,1,
"Tercera planta de 58 m2. Exterior y luminoso. La vivienda tiene una distribución de 2 dormitorios (antes 3), salón independiente con terraza cerrada, cocina semi equipada y baño con plato de ducha. Estado para reformar. Cerca del metro de la linea 7, paradas de autobuses 38, 48 y 153. Colegios e institutos. Buena oportunidad para inversores o como primera vivienda.",Anuncio actualizado el 5 de abril,0,0,1,0,0,segunda mano/para reformar,,no indicado,planta 3ª exterior,,0,,calefacción individual: eléctrica,84965208,Piso,,0,Madrid,Distrito San Blas," , Barrio Hellín , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Hellín,,"Madrid capital, Madrid",58,49,2019-04-12,,101000,0,2,0,0,1,
"Novena planta de 93 m2. , la vivienda se distribuye en tres dormitorios, salón con terraza, cocina amplia, baño con plato de ducha. Armarios empotrados, y calefacción de gas natural. Cerca del metro de la linea 2 y parada de autobús.,Finca con dos ascensores y acceso para minusválidos.",Anuncio actualizado el 5 de abril,1,0,1,0,0,,,no indicado,planta 9ª exterior,,0,,,38702845,Piso,,1,Madrid,Distrito San Blas," , Barrio Arcos , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Arcos,,"Madrid capital, Madrid",93,71,2019-04-12,,185000,0,3,0,0,1,
"La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines., ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil."" , ""La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines. , ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil.",Anuncio actualizado el 19 de febrero,1,0,3,0,0,promoción de obra nueva,,,exterior,,1,,,84340119,Ático,,1,Madrid,Distrito San Blas," Calle Concejal Gines Melendez s/n , Barrio Rejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rejas,Calle Concejal Gines Melendez s/n,"Madrid capital, Madrid",176,,2019-04-12,,747000,0,4,0,1,1,
"La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines., ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil."" , ""La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines. , ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil.",Anuncio actualizado el 20 de febrero,1,0,2,0,0,promoción de obra nueva,,,bajo exterior,,1,,,84339974,Piso,,1,Madrid,Distrito San Blas," Calle Concejal Gines Melendez s/n , Barrio Rejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rejas,Calle Concejal Gines Melendez s/n,"Madrid capital, Madrid",144,,2019-04-12,,425000,0,3,0,1,0,
"La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines., ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil."" , ""La promoción Isla de Tambo, una exclusiva urbanización ubicada en Madrid Norte, se desarrolla en un espacio cerrado con control de acceso en el que se ha diseñado un edificio de 52 viviendas de 3 y 4 dormitorios con áticos y bajos. Todas, poseen amplias terrazas, mientras que la mayoría de los bajos disponen de espaciosos jardines. , ,Si buscas pisos en venta cercanos al área de Alameda de Osuna, al Norte de la capital, las viviendas de Isla de Tambo se encuentran en un enclave residencial perfecto, con buenas zonas arboladas; una promoción que, además, está perfectamente comunicada mediante la A-2 y M-40, diversas líneas de autobús, la estación de metro Canillejas y, próximamente, la estación de Cercanías Apeadero de O’Donnell. Por otro lado, esta zona residencial dispone de excelentes dotaciones comerciales, educativas y sanitarias., ,Las viviendas se han proyectado de acuerdo con criterios eco-sostenibles: altos niveles de iluminación y soleamiento, y procedimientos de optimización de energía, tanto en viviendas como en zonas comunes. Isla de Tambo dispondrá de la máxima Calificación Energética A, lo que supone una reducción significativa de la demanda energética. Las viviendas se dotarán de un sistema de calefacción por suelo radiante, agua caliente sanitaria que se beneficiará de la energía solar, instalación de climatización mediante bomba de frio-calor y sistema de renovación y tratamiento del aire., ,Disfruta de la exclusividad y el diseño de nuestros nuevos pisos en Madrid Norte, con 2 plazas de garaje y trastero vinculadas a cada vivienda, amplias áreas ajardinadas en sus zonas comunes, piscina con cloración salina, sala gastronómica y área de juegos infantil.",Anuncio actualizado el 20 de febrero,1,0,3,0,0,promoción de obra nueva,,,planta 4ª exterior,,1,,,84340049,Piso,,1,Madrid,Distrito San Blas," Calle Concejal Gines Melendez s/n , Barrio Rejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rejas,Calle Concejal Gines Melendez s/n,"Madrid capital, Madrid",168,,2019-04-12,,525000,0,4,0,1,1,
"Piso extraordinariamente luminoso, totalmente exterior y con agradables y diáfanas vistas a un amplio parque en la fachada del salón y al jardín comunitario en la fachada de los dormitorio, que, además de la indicada luminosidad, le proporciona gran intimidad y tranquilidad. Excelente distribución, disponiendo de 3 habitaciones y 2 cuartos de baño completos, uno de ellos en suite en el dormitorio principal. Buenas calidades con parqué de roble, calefacción por gas natural, aire acondicionado con bomba de calor en habitaciones principales, ascensor y garaje opcional. Jardín y piscina comunitarios en la parte trasera de la finca. La comunidad es de tan sólo 14 vecinos, tratándose de un edificio de tan sólo 4 alturas y con 3 pisos por planta. Cerca de colegios, supermercados, centros comerciales y todos los servicios. Metro (Avenida de Guadalajara) y varias líneas de autobuses, además de salida rápida a la M-40, N-2 y aeropuerto Adolfo Suárez. GARAJE OPCIONAL NO INCLUIDO EN EL PRECIO. Venta particular. ABSTENERSE AGENCIAS.",Anuncio actualizado el 1 de abril,1,0,2,1,0,segunda mano/buen estado,,no indicado,planta 3ª exterior,plaza de garaje por 22.975 eur adicionales,1,,calefacción individual: gas natural,83461285,Piso,,1,Madrid,Distrito San Blas," Calle Butrón, 10 , Barrio Rosas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rosas,"Calle Butrón, 10","Madrid capital, Madrid",89,,2019-04-12,,310900,1,3,0,1,0,
"INMONIEVES, ofrece preciosa vivienda en LAS ROSAS, una zona privilegiada de Madrid, con gran demanda.,La finca se encuentra ubicada en una 1ª planta en urbanización privada.,Vivienda de 97m2 construidos, consta de: Hall recibidor que sirve de distribuidor. Amplio salón-comedor con mueble integrado a medida, cocina amueblada y equipada, columna de horno y microondas, cuenta con un práctico y espacioso tendedero al que se accede por puerta corredera.,Tiene dos dormitorios con armarios empotrados vestidos que comparten baño completo con bañera y el dormitorio principal en suite, cuenta con coqueta estantería de obra.,Dispone de aire acondicionado en salón y dormitorio principal. Toldos en tendero y en dos dormitorios. Doble acristalamiento climalit en toda la casa.,Suelo de parquet de espiga, baños y cocina gres. Puertas y armarios Sapelli, paredes gotelé. Calefacción Individual por gas Natural. ,Cabe resaltar que la vivienda al tener dos orientaciones (Este-Oeste) tiene una buena ventilación y al disponer de doble ventanas de climalit tiene un inmejorable aislamiento. ,PLAZA DE GARAJE Y TRASTERO, incluido en el precio. Cuarto para bicis.,Urbanización Cerrada, vigilancia 24 HORAS, con amplios espacios para poder pasear tranquilamente y descansar. Sin barreras, preparado para personas con movilidad reducida.,Excelente comunicación. Metro más cercano a un minuto andando. (L2) Avenida Guadalajara. Cuenta con diferentes líneas de autobuses que la comunican con el centro y las afueras. Líneas 4, E2,106, 153,140) Salida a M-30, M-40, C/O’Donell. Zona muy tranquila, con todos los servicios cerca Colegios, centro de salud, farmacias, Supermercados Carrefou r, Mercadona, La Sirena…), centro deportivo (Pepu Hernández) y centro de ocio (CC, Las Rosas) Bares, restaurantes…TODO LO QUE PUEDAS NECESITAR.,Características básicas:,97 m2 construidos,3 habitaciones,2 baños,Armarios empotrados,Tendedero,Toldos,5 Plantas, 2 viviendas por planta,Plaza de garaje,Trastero,Cuarto para bicis.,Piscina,Orientación: Este/Oeste,Segunda mano/buen estado,Certificación energética en trámite.,Gastos Comunidad 110€,Disponible a partir de Julio.,INMONIEVES dispone de servicio financiero de hasta el 100% de financiación, con las mejores condiciones del mercado actual, tanto en interés fijo como en interés variable.,Precio 365.000€.",Anuncio actualizado el 16 de enero,1,0,2,1,0,segunda mano/buen estado,1996,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,83851100,Piso,,1,Madrid,Distrito San Blas," Calle de San Marino, Madrid , Urb. cerrada , Barrio Rosas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rosas,Urb. cerrada,"Madrid capital, Madrid",94,90,2019-04-12,"este, oeste",365000,0,3,1,1,0,
"Exclusiva vivienda de la promotora Nuevo Mundo dentro de una urbanización única en Madrid.,Ubicada en la zona de Simancas, consta de hall de entrada con un armario gabanero, amplio salón comedor con suelo de mármol, cocina muy luminosa y totalmente amueblada, espacioso cuarto de lavandería y tendedero, dos baños y dos dormitorios, uno de ellos en suite en el que se ubica uno de los baños, con bañera de hidromasaje, y un gran vestidor con múltiples zonas de ordenación y caja de seguridad. Calefacción individual mediante suelo radiante y aire acondicionado con bomba de calor en todas las estancias, en ambos casos con termostatos independientes que permiten la regulación de la temperatura de cada estancia de forma individual. Cuenta también con un sistema de elección entre agua caliente comunitaria o individual que garantiza el suministro en cualquier circunstancia. Las calidades y el nivel de insonorización son excelentes.,La urbanización en la que está situada tiene unas zonas comunes de 18.000 m2 con frondosos jardines, lago artificial con cascada, dos parques infantiles, dos canchas de pádel, tres piscinas, cancha deportiva para fútbol y baloncesto, gimnasio con vestuarios y saunas, sala de aeróbic y sala de celebraciones.,Cuenta con vigilancia 24 horas y cámaras de seguridad.,Su superficie es de 108 m2 construidos y tiene también un trastero de 7 m2 y una plaza de garaje de fácil acceso incluida en el precio. Posibilidad de adquirir una segunda plaza de garaje.,Esta situada en zona cercana a Campo de las Naciones, Conde Orgaz y Calle Arturo Soria, con buenas comunicaciones y a apenas quince minutos del centro. En una zona en pleno desarrollo a cinco minutos de la nueva sede del Banco Santander y la Clínica Universidad de Navarra.,Zonas de influencia:,Avenida de lo Andes, Avenida de Machupichu, Arturo Soria, Conde Orgaz, Piovera, Palomas, Alameda de Osuna, Las Rosas, Alcalá, Julián Camarillo.",Anuncio actualizado el 5 de abril,1,1,2,1,0,segunda mano/buen estado,2005,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,84218303,Piso,,1,Madrid,Distrito San Blas," Calle de Carlos IV, 2 , Urb. Cuatro Parques , Barrio Simancas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Simancas,Urb. Cuatro Parques,"Madrid capital, Madrid",108,89,2019-04-12,norte,425000,1,2,1,1,0,
"Spacio Barceló, expertos en consultoría inmobiliaria, le presenta esta estupenda vivienda ubicada en el barrio de Canillejas.,Bajo exterior, muy luminoso, integralmente reformado recientemente, en excelente estado de conservación, PARA ENTRAR A VIVIR, a estrenar, muy moderno, cuenta con una bonita y practica distribución, buenas calidades, acabados y detalles, destacamos también la altura de los techos. ,Se distribuye en hall de entrada, salón comedor, cocina con isla central integrada en el espacio, 3 dormitorios, 2 baños completos, el principal incorporado en suite.,Pocos gastos de comunidad.,Se ubica en Canillejas, un barrio altamente consolidado en Madrid, tiene una posición estratégica en cuanto a las comunicaciones en transporte público y privado, estación de metro a pocos metros, y varias líneas de autobuses con conexión con el centro de Madrid, y el Corredor del Henares. ,Muy próximo a la Glorieta de Canillejas, y junto a la Calle Alcalá, que históricamente está considerada una de las calles comerciales de la ciudad de Madrid. Dispone de parques como "" La Quinta de los Molinos"", ""Juan Carlos I"", Parque ""El Capricho"", y zonas verdes, comercios, varios centros comerciales y de ocio, colegios públicos y privados, centros de salud, y destacamos especialmente la proximidad con la Universidad privada de Navarra, y con la prestigiosa Clínica Universitaria de Navarra.,A-2/IFEMA/Palacio de Congresos/M-40, Aeropuerto de Madrid. Estadio Wanda Metropolitano.,Llame ahora para solicitar visita a esta estupenda propiedad, merece la pena, por ubicación, calidad y precio.,Gracias por elegirnos.",Anuncio actualizado el 19 de febrero,0,0,2,1,0,segunda mano/buen estado,1965,,bajo exterior,,0,,calefacción individual: gas natural,84263984,Piso,,0,Madrid,Distrito San Blas," San Narciso , Barrio Canillejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Canillejas,San Narciso,"Madrid capital, Madrid",104,91,2019-04-12,"sur, este",219000,1,3,0,0,0,
"Espectacular Piso en el barrio Rejas, San Blas.,HOUSFY, de particular a particular sin comisiones de agencia.,Carolina vende de particular a particular y sin comisiones este amplio piso en el barrio de Rejas, San Blas. Una oportunidad única para vivir con una excepcional calidad de vida. ,Características de la vivienda:,- Espectacular piso de 64 m2 construidos en el barrio de Rejas, San Blas.,- 2 Habitaciones y 2 Baños. ,- Piscina y jardín comunitario. ,- Plaza de parking incluida en el precio.,-Mobiliario a negociar con el propietario.,- Entorno tranquila y bien comunicado con una amplia variedad de comercios y servicios.,Descripción de la propiedad:,Este piso está ubicado en una tercera planta de un edificio completamente exterior y con ascensor, construido en el año 2006. Un edificio que cuenta con varias zonas comunitarias que le aportan una excepcional calidad de vida, así como piscina comunitaria, zona deportiva y jardín comunitario.,La vivienda cuenta con una suite con baño, una amplia habitación y un baño completo. El salón cuenta con una luminosidad destacable lo que le aporta frescura al conjunto de la vivienda. La cocina está en buen estado y perfectamente equipada con los electrodomésticos necesarios para el día a día. ,En relación con la ubicación, la vivienda se encuentra en el centro de Madrid, en el barrio de Rejas, San Blas. Un sitio ideal para los amantes de la ciudad. Perfectamente conectado con líneas de metro y autobuses, cerca de parques y a 5 minutos del centro comercial. ¡Sin duda una oportunidad que no puedes dejar pasar! ,Sobre nosotros:,Housfy es una plataforma tecnológica que ofrece al propietario todos los servicios necesarios para que pueda vender el piso por su cuenta. Es por ello, que la vivienda no tiene comisiones de intermediación, ajustando así el valor del piso a los precios de mercado. Para más información, visítenos en housfy. com.,(Este piso y muchos otros pisos y casas más en Madrid publicados en los portales inmobiliarios y ) AICAT número: 7922.",Anuncio actualizado el 1 de abril,1,1,2,1,0,segunda mano/buen estado,2006,no indicado,exterior,plaza de garaje incluida en el precio,0,,,82966938,Piso,,1,Madrid,Distrito San Blas," Calle Belfast, 3 , Barrio Rejas , Distrito San Blas , Madrid , Madrid capital, Madrid ",Barrio Rejas,"Calle Belfast, 3","Madrid capital, Madrid",64,,2019-04-12,,199000,0,2,0,0,0,
